Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row
9/15/18,Vila Mariana,-23.5895,-46.6346,24458,57,11,26,37,30,9,34,3,NORMAL,13935
9/8/18,São Judas,-23.6255,-46.6411,15176,13,14,3,2,7,14,40,8,REABASTECER,13208
8/26/18,Faria Lima,-23.5675,-46.6929,54829,74,33,56,10,9,6,36,11,NORMAL,8156
5/21/19,São Judas,-23.6255,-46.6411,15265,86,15,56,13,36,33,4,28,REABASTECER,13461
8/5/19,Faria Lima,-23.5675,-46.6929,52480,3,59,14,11,14,26,38,28,REABASTECER,8495
7/7/18,Pinheiros,-23.5664,-46.703,78624,86,39,45,25,26,24,23,8,NORMAL,8827
8/7/18,Pinheiros,-23.5664,-46.703,79444,31,65,51,18,37,11,33,11,NORMAL,8857
8/25/18,Pinheiros,-23.5664,-46.703,78774,41,14,51,4,11,43,11,21,NORMAL,8875
1/10/19,Vila Mariana,-23.5895,-46.6346,25032,47,38,22,24,37,43,36,23,NORMAL,14050
11/24/18,Pinheiros,-23.5664,-46.703,76397,19,34,31,19,8,19,27,13,NORMAL,8964
4/24/19,Vila Mariana,-23.5895,-46.6346,24836,74,11,34,8,13,39,4,38,NORMAL,14154
4/24/19,Pinheiros,-23.5664,-46.703,78687,14,24,39,41,37,8,7,7,NORMAL,9114
1/13/18,Campo Belo,-23.6188,-46.6823,24676,46,49,56,43,35,13,43,43,NORMAL,15133
5/13/18,Campo Belo,-23.6188,-46.6823,24759,75,41,57,29,3,4,17,43,NORMAL,15253
1/24/18,Brooklin,-23.6263,-46.6878,29866,39,41,19,6,43,8,32,35,NORMAL,14424
4/1/18,Butantã,-23.5844,-46.7252,67445,73,30,22,42,37,38,27,14,NORMAL,9451
4/15/18,Brás,-23.5451,-46.6162,70840,86,47,65,4,18,13,43,8,NORMAL,4425
9/1/18,Eucaliptos,-23.61,-46.6686,24925,37,50,61,20,5,21,27,22,REABASTECER,16081
7/4/18,Brás,-23.5451,-46.6162,72922,37,16,59,26,19,43,24,26,NORMAL,4504
7/22/18,Sé,-23.55,-46.6333,194106,30,61,45,25,31,22,43,26,NORMAL,3802
12/5/18,Brás,-23.5451,-46.6162,73941,86,33,50,12,26,37,15,26,NORMAL,4655
12/19/18,Brás,-23.5451,-46.6162,72632,37,19,12,10,12,18,43,7,NORMAL,4669
5/14/19,Eucaliptos,-23.61,-46.6686,25274,35,56,16,20,39,8,24,13,NORMAL,16334
3/19/19,Brás,-23.5451,-46.6162,73267,3,42,59,38,36,37,14,10,NORMAL,4759
10/1/19,Eucaliptos,-23.61,-46.6686,21905,18,38,8,25,30,41,21,11,NORMAL,16471
10/8/19,Brás,-23.5451,-46.6162,72198,86,52,42,18,33,18,24,9,NORMAL,4958
9/8/19,Sé,-23.55,-46.6333,194306,86,32,65,36,32,33,13,26,NORMAL,4208
5/2/18,Moema,-23.5489,-46.6388,18205,34,5,43,18,15,18,15,31,REABASTECER,16682
12/14/19,Sé,-23.55,-46.6333,193156,30,38,65,21,9,21,43,17,NORMAL,4304
7/26/18,Moema,-23.5489,-46.6388,20181,56,50,65,21,21,31,13,32,NORMAL,16766
5/15/18,Brás,-23.5451,-46.6162,70505,67,62,57,33,18,10,5,12,REABASTECER,4455
10/22/19,Hospital São Paulo,-23.5984,-46.6455,24422,86,36,61,16,43,32,3,40,NORMAL,16948
12/11/18,Brás,-23.5451,-46.6162,70969,33,60,10,40,5,15,30,43,NORMAL,4661
5/17/19,Brás,-23.5451,-46.6162,73349,24,39,47,37,6,31,27,43,REABASTECER,4817
9/27/18,Paraíso,-23.57677,-46.63933,71686,53,11,60,37,31,21,14,43,NORMAL,267
8/12/18,Tatuapé,-23.5402,-46.5765,70382,86,65,4,7,38,21,6,43,NORMAL,5982
6/9/18,Barra Funda,-23.5542,-46.6707,149380,73,30,7,21,5,37,10,6,NORMAL,5199
12/4/18,Barra Funda,-23.5542,-46.6707,147582,26,32,6,23,26,42,31,20,REABASTECER,5374
5/12/19,Barra Funda,-23.5542,-46.6707,150347,37,65,27,43,33,43,43,30,NORMAL,5532
8/3/18,República,-23.5436,-46.6434,108457,68,41,65,33,7,33,31,16,NORMAL,6693
9/25/18,República,-23.5436,-46.6434,110285,86,33,46,17,29,38,43,9,NORMAL,6745
11/30/18,República,-23.5436,-46.6434,109832,51,37,15,25,17,9,35,13,NORMAL,6810
2/24/19,República,-23.5436,-46.6434,109488,26,54,55,18,11,27,14,19,NORMAL,6894
1/9/19,Tatuapé,-23.5402,-46.5765,70630,69,41,23,13,34,22,43,43,NORMAL,6129
1/10/19,Tatuapé,-23.5402,-46.5765,67119,59,33,15,8,32,20,41,37,NORMAL,6130
7/5/19,Tatuapé,-23.5402,-46.5765,69535,34,37,52,26,8,29,40,37,NORMAL,6305
9/19/18,Trianon-Masp,-23.5634,-46.6544,44562,79,11,20,43,10,43,24,14,NORMAL,1699
9/2/19,Higienópolis-Mackenzie,-23.5488,-46.6519,90082,11,8,42,9,29,33,13,43,REABASTECER,7802
1/7/18,Higienópolis-Mackenzie,-23.5488,-46.6519,90305,28,26,23,27,14,22,22,18,NORMAL,7207
3/1/18,Higienópolis-Mackenzie,-23.5488,-46.6519,91691,86,29,46,35,33,16,15,10,NORMAL,7261
7/20/18,Faria Lima,-23.5675,-46.6929,52257,74,42,39,37,33,43,15,21,NORMAL,8120
6/30/18,Higienópolis-Mackenzie,-23.5488,-46.6519,90253,33,65,8,10,39,42,40,38,NORMAL,7380
10/21/18,Higienópolis-Mackenzie,-23.5488,-46.6519,92190,28,26,22,29,39,19,37,31,NORMAL,7491
1/25/19,Higienópolis-Mackenzie,-23.5488,-46.6519,91782,86,29,36,20,16,31,38,11,NORMAL,7585
6/24/18,República,-23.5436,-46.6434,108558,30,40,16,18,38,42,22,39,NORMAL,6654
8/14/18,São Joaquim,-23.5618,-46.6389,35198,46,32,61,16,19,19,36,29,NORMAL,12464
8/15/18,São Judas,-23.6255,-46.6411,16731,62,19,30,33,4,11,1,24,NORMAL,13185
9/29/18,República,-23.5436,-46.6434,110150,50,12,19,43,9,25,32,34,NORMAL,6749
5/15/19,República,-23.5436,-46.6434,110576,7,39,6,5,30,37,16,43,NORMAL,6975
11/9/19,São Judas,-23.6255,-46.6411,15120,56,49,2,20,26,35,24,24,REABASTECER,13629
12/18/19,São Judas,-23.6255,-46.6411,17200,31,33,13,26,43,14,38,37,NORMAL,13668
7/3/18,Vila Mariana,-23.5895,-46.6346,23796,76,45,59,43,18,15,20,18,NORMAL,13863
11/26/18,São Judas,-23.6255,-46.6411,16187,43,48,55,11,33,38,32,37,NORMAL,13286
1/23/19,Vila Mariana,-23.5895,-46.6346,21081,7,14,7,29,40,39,28,15,REABASTECER,14063
7/3/19,São Judas,-23.6255,-46.6411,15678,11,30,28,10,24,26,17,14,REABASTECER,13503
5/11/19,Vila Mariana,-23.5895,-46.6346,23890,77,21,34,29,28,30,24,22,NORMAL,14171
9/12/19,Vila Mariana,-23.5895,-46.6346,23682,25,56,49,31,7,35,10,31,NORMAL,14292
11/16/19,Vila Mariana,-23.5895,-46.6346,22235,79,4,19,5,36,39,37,36,NORMAL,14356
2/16/18,Brooklin,-23.6263,-46.6878,27844,86,51,65,20,43,39,11,31,NORMAL,14446
3/10/18,Brooklin,-23.6263,-46.6878,29272,13,20,39,18,33,38,43,26,NORMAL,14470
6/11/18,Vila Mariana,-23.5895,-46.6346,23378,17,45,11,34,28,3,20,25,REABASTECER,13841
7/8/18,Vila Mariana,-23.5895,-46.6346,22280,34,18,21,28,38,43,9,43,NORMAL,13868
8/2/18,Faria Lima,-23.5675,-46.6929,54095,51,46,30,5,21,4,8,22,REABASTECER,8132
8/29/18,Brooklin,-23.6263,-46.6878,27001,27,19,56,28,43,3,30,5,REABASTECER,14639
11/14/18,Vila Mariana,-23.5895,-46.6346,23162,58,56,16,42,4,43,8,12,REABASTECER,13994
10/27/18,Faria Lima,-23.5675,-46.6929,51125,86,63,20,43,30,12,43,13,NORMAL,8217
6/12/19,Faria Lima,-23.5675,-46.6929,52443,10,38,65,34,32,18,21,37,NORMAL,8442
7/19/19,Brooklin,-23.6263,-46.6878,29494,86,41,49,22,26,23,18,6,NORMAL,14959
11/27/19,Vila Mariana,-23.5895,-46.6346,24518,57,6,10,12,35,18,37,35,REABASTECER,14367
12/3/19,Vila Mariana,-23.5895,-46.6346,21583,86,40,42,35,13,42,11,13,NORMAL,14373
11/11/19,Faria Lima,-23.5675,-46.6929,52100,57,65,38,43,22,43,43,27,NORMAL,8591
4/14/18,Pinheiros,-23.5664,-46.703,78285,19,26,65,43,19,5,3,32,NORMAL,8744
6/5/18,Campo Belo,-23.6188,-46.6823,23152,47,27,43,14,43,23,16,37,NORMAL,15275
5/16/19,Campo Belo,-23.6188,-46.6823,25778,17,11,30,6,41,30,27,23,REABASTECER,15616
8/24/19,Brooklin,-23.6263,-46.6878,29699,86,37,16,38,16,15,43,26,NORMAL,14994
8/2/19,Pinheiros,-23.5664,-46.703,76842,4,24,5,41,34,11,39,5,REABASTECER,9212
11/19/19,Campo Belo,-23.6188,-46.6823,24169,3,30,17,32,8,15,21,39,NORMAL,15799
11/20/19,Campo Belo,-23.6188,-46.6823,24185,86,26,12,26,3,15,19,37,REABASTECER,15800
5/15/18,Campo Belo,-23.6188,-46.6823,24442,60,35,45,21,38,39,10,33,NORMAL,15255
7/22/18,Campo Belo,-23.6188,-46.6823,25462,9,8,56,8,34,11,19,27,NORMAL,15322
6/19/18,Butantã,-23.5844,-46.7252,66001,6,13,48,9,22,9,3,5,REABASTECER,9529
2/18/19,Campo Belo,-23.6188,-46.6823,23441,14,14,40,43,40,19,26,20,NORMAL,15528
5/12/19,Campo Belo,-23.6188,-46.6823,23376,47,35,59,16,11,43,41,39,NORMAL,15612
2/28/19,Eucaliptos,-23.61,-46.6686,22020,86,33,32,41,41,33,31,11,NORMAL,16258
11/1/19,Campo Belo,-23.6188,-46.6823,26801,86,65,65,39,41,20,7,24,NORMAL,15781
10/19/19,Eucaliptos,-23.61,-46.6686,21648,21,54,15,21,8,21,9,15,NORMAL,16489
8/12/19,Butantã,-23.5844,-46.7252,64264,19,32,22,28,25,4,14,37,NORMAL,9942
4/3/18,Moema,-23.5489,-46.6388,19729,49,44,50,27,15,2,40,13,NORMAL,16653
2/13/18,Fradique Coutinho,-23.5661,-46.6841,34824,24,65,34,34,6,12,41,14,NORMAL,10123
7/19/18,Moema,-23.5489,-46.6388,20091,46,16,52,31,6,10,41,22,REABASTECER,16759
6/12/19,Eucaliptos,-23.61,-46.6686,24524,21,8,23,43,9,28,33,26,REABASTECER,16362
2/22/19,Fradique Coutinho,-23.5661,-46.6841,36575,13,36,23,3,20,43,33,19,NORMAL,10492
9/20/18,São Judas,-23.6255,-46.6411,16738,75,59,51,16,2,17,39,6,REABASTECER,13220
12/24/18,São Judas,-23.6255,-46.6411,14622,40,59,59,31,12,43,43,4,NORMAL,13314
11/12/19,São Judas,-23.6255,-46.6411,15198,23,35,51,15,17,22,13,10,NORMAL,13632
12/19/18,Vila Mariana,-23.5895,-46.6346,22499,73,38,36,36,41,23,31,17,NORMAL,14029
4/17/19,Vila Mariana,-23.5895,-46.6346,21328,64,46,25,37,39,12,34,28,NORMAL,14147
5/14/19,Vila Mariana,-23.5895,-46.6346,23995,48,7,7,19,14,19,8,13,NORMAL,14174
6/18/19,Vila Mariana,-23.5895,-46.6346,22059,66,56,36,39,7,21,4,9,NORMAL,14208
7/23/19,Vila Mariana,-23.5895,-46.6346,21584,86,23,49,43,43,20,43,1,NORMAL,14243
6/20/18,Brooklin,-23.6263,-46.6878,30056,20,65,34,15,17,9,10,16,NORMAL,14570
1/13/19,Brooklin,-23.6263,-46.6878,29751,29,62,37,43,21,24,43,43,NORMAL,14773
11/25/19,Brooklin,-23.6263,-46.6878,27242,68,27,57,21,32,11,26,23,NORMAL,15085
3/23/18,Campo Belo,-23.6188,-46.6823,24996,50,36,39,17,26,21,43,25,NORMAL,15203
7/14/18,Eucaliptos,-23.61,-46.6686,24287,75,4,65,37,32,11,38,8,REABASTECER,16034
9/25/18,Eucaliptos,-23.61,-46.6686,22879,53,28,13,41,30,30,14,13,NORMAL,16105
1/6/19,Eucaliptos,-23.61,-46.6686,24524,86,32,59,31,41,15,15,20,NORMAL,16206
11/16/19,Eucaliptos,-23.61,-46.6686,23231,21,40,30,17,24,26,36,34,NORMAL,16516
1/7/18,Moema,-23.5489,-46.6388,20797,25,30,28,27,18,15,18,22,NORMAL,16567
2/7/18,Moema,-23.5489,-46.6388,18873,86,43,5,20,14,9,26,33,NORMAL,16597
7/22/18,Moema,-23.5489,-46.6388,19940,12,65,30,28,34,40,25,6,NORMAL,16762
6/3/19,Brigadeiro,-23.5683,-46.6482,48691,35,8,65,43,32,38,33,23,REABASTECER,1233
3/23/18,Trianon-Masp,-23.5634,-46.6544,42606,63,56,20,17,25,5,10,43,REABASTECER,1523
5/28/18,Trianon-Masp,-23.5634,-46.6544,42170,20,61,31,27,11,6,22,32,REABASTECER,1588
7/11/18,Trianon-Masp,-23.5634,-46.6544,42283,44,59,51,15,15,43,33,40,NORMAL,1631
11/10/18,Trianon-Masp,-23.5634,-46.6544,42602,75,34,17,23,43,15,41,9,NORMAL,1750
10/30/19,Trianon-Masp,-23.5634,-46.6544,44217,45,19,5,16,8,11,31,25,REABASTECER,2100
1/2/18,Consolação,-23.5581,-46.6606,114967,74,58,58,37,37,43,40,40,NORMAL,2162
2/14/19,Consolação,-23.5581,-46.6606,113230,36,57,40,30,26,39,43,43,NORMAL,2564
9/20/19,Consolação,-23.5581,-46.6606,114497,79,65,43,12,5,28,30,5,NORMAL,2780
11/17/19,Sé,-23.55,-46.6333,193778,27,12,30,5,31,32,36,43,NORMAL,4277
12/14/18,Brás,-23.5451,-46.6162,72490,86,43,55,30,36,43,19,31,NORMAL,4664
1/11/19,Brás,-23.5451,-46.6162,74397,86,56,56,29,11,30,36,10,NORMAL,4691
6/14/18,Barra Funda,-23.5542,-46.6707,147427,15,65,40,5,25,25,34,27,REABASTECER,5204
12/28/18,Barra Funda,-23.5542,-46.6707,148768,34,28,48,37,19,12,21,19,NORMAL,5398
8/4/19,Barra Funda,-23.5542,-46.6707,147325,56,28,39,10,29,26,4,40,REABASTECER,5614
8/24/19,Barra Funda,-23.5542,-46.6707,148431,32,31,33,29,31,12,11,10,NORMAL,5634
7/25/18,Tatuapé,-23.5402,-46.5765,68901,86,34,50,21,16,40,31,34,NORMAL,5965
8/10/18,Tatuapé,-23.5402,-46.5765,70939,21,14,18,15,43,25,13,11,NORMAL,5980
12/30/18,Tatuapé,-23.5402,-46.5765,68205,58,38,13,43,33,10,34,40,NORMAL,6120
3/21/19,Tatuapé,-23.5402,-46.5765,68202,14,21,65,4,3,42,30,22,REABASTECER,6201
5/4/19,Tatuapé,-23.5402,-46.5765,67144,26,20,33,3,37,5,9,33,REABASTECER,6244
7/25/19,Tatuapé,-23.5402,-46.5765,68168,0,46,34,43,18,14,7,41,REABASTECER,6325
3/10/18,República,-23.5436,-46.6434,108371,16,8,2,37,19,43,26,21,NORMAL,6550
4/1/19,Campo Belo,-23.6188,-46.6823,24501,30,21,3,8,43,37,26,22,REABASTECER,15571
5/27/19,Campo Belo,-23.6188,-46.6823,24938,86,19,14,43,43,42,25,24,NORMAL,15627
3/19/19,República,-23.5436,-46.6434,110053,46,20,1,24,41,35,35,6,REABASTECER,6919
2/21/18,República,-23.5436,-46.6434,110691,51,65,65,15,9,15,10,12,NORMAL,6531
12/24/19,Campo Belo,-23.6188,-46.6823,24170,5,65,27,42,33,43,8,30,NORMAL,15834
12/27/19,Campo Belo,-23.6188,-46.6823,24674,68,49,5,27,23,34,40,22,NORMAL,15837
5/25/18,República,-23.5436,-46.6434,109571,67,17,3,17,22,40,4,20,REABASTECER,6625
11/28/19,República,-23.5436,-46.6434,110328,14,43,57,43,27,22,16,12,NORMAL,7168
2/26/19,Eucaliptos,-23.61,-46.6686,25129,16,49,45,5,5,43,37,16,NORMAL,16256
8/25/19,República,-23.5436,-46.6434,108430,26,65,40,21,9,30,36,5,NORMAL,7075
11/3/19,Eucaliptos,-23.61,-46.6686,22483,56,45,59,18,35,24,43,4,NORMAL,16503
11/14/19,Eucaliptos,-23.61,-46.6686,22719,46,51,46,28,33,30,43,43,NORMAL,16514
12/14/19,Eucaliptos,-23.61,-46.6686,24250,19,35,29,18,33,33,17,1,NORMAL,16544
8/8/18,Higienópolis-Mackenzie,-23.5488,-46.6519,89763,67,15,18,28,24,7,23,18,NORMAL,7418
4/27/18,Faria Lima,-23.5675,-46.6929,54956,75,55,46,37,9,6,8,11,NORMAL,8037
11/17/18,Higienópolis-Mackenzie,-23.5488,-46.6519,91624,46,60,48,37,11,39,12,20,NORMAL,7517
2/16/19,Higienópolis-Mackenzie,-23.5488,-46.6519,89985,49,23,21,28,12,43,37,16,NORMAL,7606
3/12/19,Higienópolis-Mackenzie,-23.5488,-46.6519,91016,66,29,53,39,33,43,23,43,NORMAL,7632
9/28/18,Faria Lima,-23.5675,-46.6929,54237,17,47,30,11,17,5,31,43,NORMAL,8188
11/29/19,Hospital São Paulo,-23.5984,-46.6455,25558,57,17,65,38,9,26,27,14,NORMAL,16985
4/1/19,Faria Lima,-23.5675,-46.6929,51203,70,65,56,37,5,35,32,19,REABASTECER,8371
5/18/19,Faria Lima,-23.5675,-46.6929,52320,79,33,36,28,33,43,25,43,NORMAL,8418
4/16/18,Paraíso,-23.57677,-46.63933,71355,6,24,57,22,31,6,4,8,NORMAL,106
7/11/19,Faria Lima,-23.5675,-46.6929,52643,79,11,29,43,34,12,41,5,REABASTECER,8471
11/3/18,Paraíso,-23.57677,-46.63933,70267,29,4,11,38,11,15,43,21,NORMAL,303
2/20/18,Pinheiros,-23.5664,-46.703,78719,23,19,65,23,26,32,8,40,NORMAL,8690
1/6/19,Paraíso,-23.57677,-46.63933,72366,24,14,33,3,25,26,12,27,NORMAL,366
3/15/18,Pinheiros,-23.5664,-46.703,77214,35,65,12,28,9,43,34,15,NORMAL,8715
4/13/19,Faria Lima,-23.5675,-46.6929,51979,47,55,33,41,43,34,32,17,NORMAL,8383
10/7/18,Pinheiros,-23.5664,-46.703,78254,43,65,44,43,27,29,24,34,NORMAL,8917
1/19/19,Pinheiros,-23.5664,-46.703,77596,67,28,56,25,8,12,35,32,NORMAL,9019
5/17/19,Pinheiros,-23.5664,-46.703,76725,45,23,65,9,40,24,39,35,NORMAL,9137
4/13/18,Brigadeiro,-23.5683,-46.6482,48630,45,39,51,6,6,11,17,21,REABASTECER,823
8/27/18,Brigadeiro,-23.5683,-46.6482,48207,42,4,28,21,33,23,29,33,REABASTECER,957
11/13/19,Pinheiros,-23.5664,-46.703,78419,20,50,29,6,37,35,38,7,REABASTECER,9313
11/4/18,Brigadeiro,-23.5683,-46.6482,47864,79,31,27,37,14,15,12,41,NORMAL,1024
2/8/18,Butantã,-23.5844,-46.7252,64966,66,39,1,19,6,39,38,18,REABASTECER,9398
8/24/18,Pinheiros,-23.5664,-46.703,78872,52,21,59,10,16,4,14,26,NORMAL,8874
12/12/18,Brigadeiro,-23.5683,-46.6482,49467,61,52,35,39,37,5,32,17,NORMAL,1062
3/22/18,Butantã,-23.5844,-46.7252,66678,70,36,28,22,31,18,13,15,NORMAL,9442
5/5/19,Brigadeiro,-23.5683,-46.6482,49749,42,59,10,2,21,10,19,16,NORMAL,1205
8/10/18,Butantã,-23.5844,-46.7252,66652,49,39,34,3,32,19,35,14,REABASTECER,9580
1/23/18,Trianon-Masp,-23.5634,-46.6544,42833,47,52,47,13,43,21,28,43,NORMAL,1463
11/20/19,Pinheiros,-23.5664,-46.703,78322,45,14,52,28,12,17,8,28,NORMAL,9320
11/2/18,Tamanduateí,-23.5929,-46.5897,52068,86,15,65,43,17,9,21,11,NORMAL,3182
8/4/18,Fradique Coutinho,-23.5661,-46.6841,33797,86,29,38,43,31,37,13,33,NORMAL,10294
9/17/19,Butantã,-23.5844,-46.7252,64498,14,22,39,33,37,19,1,25,NORMAL,9977
1/2/18,Sé,-23.55,-46.6333,192043,75,61,59,38,41,39,38,40,NORMAL,3602
11/30/19,Fradique Coutinho,-23.5661,-46.6841,33155,52,41,61,32,11,15,7,40,NORMAL,10770
11/4/18,Fradique Coutinho,-23.5661,-46.6841,33759,86,47,8,41,9,9,37,38,NORMAL,10384
12/1/18,Sé,-23.55,-46.6333,194229,86,46,56,43,9,8,14,1,REABASTECER,3931
11/20/18,Fradique Coutinho,-23.5661,-46.6841,36080,18,5,9,21,30,6,17,11,NORMAL,10400
11/24/19,Fradique Coutinho,-23.5661,-46.6841,35605,24,4,38,43,29,34,30,19,REABASTECER,10764
4/13/18,Brás,-23.5451,-46.6162,73271,16,65,15,14,28,21,9,19,NORMAL,4423
11/30/19,Luz,-23.5365,-46.6332,126116,73,29,58,11,18,12,37,16,NORMAL,11490
7/29/18,Brás,-23.5451,-46.6162,72821,36,48,31,34,8,10,10,34,NORMAL,4529
12/18/18,Luz,-23.5365,-46.6332,127407,11,42,27,36,20,43,3,29,NORMAL,11148
5/20/19,Brás,-23.5451,-46.6162,73547,86,26,20,30,35,24,15,27,NORMAL,4820
6/10/19,Luz,-23.5365,-46.6332,126986,76,54,43,9,38,43,23,6,NORMAL,11320
11/27/18,Ana Rosa,-23.5813,-46.6383,64849,59,3,28,17,15,43,34,39,REABASTECER,11847
8/8/19,Luz,-23.5365,-46.6332,124492,28,47,56,37,10,25,34,14,NORMAL,11378
1/28/18,Barra Funda,-23.5542,-46.6707,147501,79,42,19,13,12,32,25,21,NORMAL,5068
8/4/19,Ana Rosa,-23.5813,-46.6383,65169,86,29,37,33,3,43,28,19,NORMAL,12094
10/10/19,Ana Rosa,-23.5813,-46.6383,63871,68,40,8,15,41,41,35,41,REABASTECER,12160
6/12/18,Ana Rosa,-23.5813,-46.6383,64113,64,43,13,25,1,9,32,12,REABASTECER,11682
6/26/18,Barra Funda,-23.5542,-46.6707,146813,74,58,13,38,24,28,35,23,NORMAL,5216
2/2/19,Ana Rosa,-23.5813,-46.6383,65962,20,16,55,33,38,29,37,37,NORMAL,11912
5/6/19,Ana Rosa,-23.5813,-46.6383,66687,77,43,55,15,15,43,43,4,REABASTECER,12006
1/19/19,São Joaquim,-23.5618,-46.6389,36106,45,49,59,15,12,16,2,27,REABASTECER,12619
10/9/19,Ana Rosa,-23.5813,-46.6383,66244,77,43,14,18,43,43,37,43,NORMAL,12159
2/12/18,São Joaquim,-23.5618,-46.6389,35326,20,13,22,42,5,42,10,18,REABASTECER,12282
1/22/18,Tatuapé,-23.5402,-46.5765,67697,47,53,50,37,38,30,36,43,NORMAL,5782
1/23/18,Tatuapé,-23.5402,-46.5765,68499,40,47,41,37,36,29,31,41,NORMAL,5783
11/28/19,São Joaquim,-23.5618,-46.6389,36284,1,12,49,43,17,29,23,39,REABASTECER,12928
10/25/18,Tatuapé,-23.5402,-46.5765,70474,6,38,9,34,38,43,43,23,NORMAL,6055
12/5/18,Tatuapé,-23.5402,-46.5765,68693,30,6,55,43,3,6,4,37,REABASTECER,6095
2/24/19,Tatuapé,-23.5402,-46.5765,69078,32,31,51,3,29,43,2,43,REABASTECER,6174
10/4/19,São Joaquim,-23.5618,-46.6389,33009,79,23,57,43,11,32,39,14,NORMAL,12874
10/26/19,São Joaquim,-23.5618,-46.6389,35401,42,56,15,5,43,6,35,39,NORMAL,12896
2/7/19,São Judas,-23.6255,-46.6411,15622,67,59,33,21,8,29,34,43,NORMAL,13357
9/10/19,Tatuapé,-23.5402,-46.5765,70158,28,32,7,19,7,5,38,40,NORMAL,6370
3/7/18,São Judas,-23.6255,-46.6411,17214,45,14,25,32,34,9,24,16,NORMAL,13027
11/13/19,São Judas,-23.6255,-46.6411,13783,14,32,44,11,13,18,10,4,REABASTECER,13633
2/27/18,Moema,-23.5489,-46.6388,17947,57,59,51,13,31,26,27,28,NORMAL,16617
3/3/18,Moema,-23.5489,-46.6388,16995,86,29,8,35,8,5,43,3,REABASTECER,16623
3/24/18,Moema,-23.5489,-46.6388,20250,53,29,49,17,8,24,32,9,NORMAL,16644
9/7/19,República,-23.5436,-46.6434,108422,86,51,18,10,3,29,33,3,NORMAL,7087
12/2/19,República,-23.5436,-46.6434,110636,67,28,26,32,15,8,43,38,NORMAL,7172
8/21/18,Moema,-23.5489,-46.6388,20738,68,33,37,33,43,30,5,11,REABASTECER,16791
1/13/18,Higienópolis-Mackenzie,-23.5488,-46.6519,90574,53,57,43,6,39,8,41,35,REABASTECER,7213
11/23/18,Moema,-23.5489,-46.6388,18720,11,56,65,36,31,10,29,3,NORMAL,16883
6/26/19,Higienópolis-Mackenzie,-23.5488,-46.6519,89931,65,27,56,43,37,14,38,27,NORMAL,7736
7/19/18,Higienópolis-Mackenzie,-23.5488,-46.6519,89980,5,2,14,39,15,29,11,4,NORMAL,7399
1/9/18,Paraíso,-23.57677,-46.63933,71745,3,21,4,8,8,23,19,8,REABASTECER,9
2/7/18,Paraíso,-23.57677,-46.63933,73912,86,59,11,40,14,41,37,37,NORMAL,37
1/15/18,Faria Lima,-23.5675,-46.6929,51323,33,47,36,43,21,38,30,33,NORMAL,7935
2/17/19,Higienópolis-Mackenzie,-23.5488,-46.6519,93456,41,19,17,28,9,39,31,14,NORMAL,7607
5/23/18,Paraíso,-23.57677,-46.63933,70982,76,51,50,37,16,19,34,21,NORMAL,143
8/7/18,Paraíso,-23.57677,-46.63933,70083,43,58,0,29,24,40,43,26,REABASTECER,217
11/8/18,Paraíso,-23.57677,-46.63933,73319,69,37,43,16,32,39,25,43,NORMAL,308
10/20/18,Faria Lima,-23.5675,-46.6929,51382,61,42,7,19,10,30,28,40,REABASTECER,8210
1/2/18,Faria Lima,-23.5675,-46.6929,53847,75,63,56,38,39,39,39,41,NORMAL,7922
4/6/19,Paraíso,-23.57677,-46.63933,70328,40,20,15,29,37,28,43,20,NORMAL,456
2/6/18,Faria Lima,-23.5675,-46.6929,51648,15,61,14,38,16,28,27,38,NORMAL,7956
6/22/19,Faria Lima,-23.5675,-46.6929,52848,86,52,52,12,34,28,24,35,NORMAL,8452
6/26/19,Faria Lima,-23.5675,-46.6929,51992,50,31,18,43,18,15,6,19,REABASTECER,8456
12/23/19,Paraíso,-23.57677,-46.63933,71088,8,23,49,11,43,14,16,39,NORMAL,713
12/11/19,Faria Lima,-23.5675,-46.6929,53654,41,65,19,30,25,41,43,37,NORMAL,8621
2/6/18,Brigadeiro,-23.5683,-46.6482,47590,10,61,18,23,34,8,27,37,REABASTECER,756
3/25/18,Pinheiros,-23.5664,-46.703,79432,29,65,12,37,13,11,31,23,NORMAL,8725
11/17/18,Brigadeiro,-23.5683,-46.6482,49442,37,14,65,22,6,10,40,32,REABASTECER,1037
1/14/19,Brigadeiro,-23.5683,-46.6482,45942,9,48,3,27,43,13,30,22,REABASTECER,1094
9/24/19,Brigadeiro,-23.5683,-46.6482,48657,86,28,33,29,12,8,37,10,NORMAL,1344
7/2/18,Pinheiros,-23.5664,-46.703,77243,46,7,3,43,43,38,3,26,NORMAL,8822
10/29/19,Brigadeiro,-23.5683,-46.6482,46118,75,14,52,11,8,33,28,43,NORMAL,1379
2/20/18,Trianon-Masp,-23.5634,-46.6544,44527,46,22,52,26,29,12,10,19,NORMAL,1490
2/14/18,Butantã,-23.5844,-46.7252,67154,16,65,28,43,19,18,9,41,NORMAL,9404
2/18/19,Pinheiros,-23.5664,-46.703,79941,53,57,47,43,11,5,2,43,REABASTECER,9048
2/22/19,Pinheiros,-23.5664,-46.703,78290,13,34,19,40,41,38,31,27,NORMAL,9052
